file_id,organism,locus_tag,ess,conf,conf_aamean,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.017941913,0.01937525766666667
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.005010182,0.027551577333333337
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.00094946584,0.055045523613333334
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.9874187,0.9756420466666667
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.010182222,0.18470902066666664
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.0018725609,0.008925623766666667
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.19372958,0.16891960000000003
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.0004938723,0.009922422966666667
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.31516486,0.208225
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.0746305,0.28152720000000003
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.041756697,0.01586338576666667
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.0584982,0.14023038966666665
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.0069088615,0.010851943966666668
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.008304728,0.00374934117
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.14569302,0.06758975466666667
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.11930908,0.172317842
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.010235691,0.2116088203333333
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.43767223,0.52868281
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.95799583,0.9266532433333333
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.030502396,0.026858831
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.00095333013,0.004900164543333333
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.0010585332,0.0024653158999999995
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.21815078,0.07412476829999999
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.007873428,0.023899062000000002
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.7926698,0.8206889300000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.004038018,0.003576401433333333
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.070427775,0.030363944466666667
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.25408086,0.09135615866666667
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.15862969,0.28764318666666666
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.0030498828,0.0024969679666666665
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,0.054398365,0.018199166986
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.0003161601,0.0192420167
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.0013277017,0.037553043566666666
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.006804866,0.015209379099999998
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.03193565,0.54113472
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.48012304,0.39375417666666673
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.012067898,0.046622568
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.015819237,0.08479629066666666
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.0008798761,0.0392275967
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.36338723,0.29365118333333334
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.06559535,0.11427222999999999
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.0022197415,0.047689573166666666
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.042483643,0.07583778766666666
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.14911874,0.22075064666666666
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.07978692,0.19603188000000002
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.09918919,0.15571020333333332
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.03768438,0.027320882333333334
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.010078934,0.09796627,0.0023027663,0.036782656766666665
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.004049962,0.0019261809,0.009453398,0.0051431803
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.02763945,0.0009120118,0.033690248,0.0207472366
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.02965227,0.20927551,0.028818827,0.08924886900000001
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.23858824,0.23416662,0.015913485,0.16288944833333333
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.019308584,0.16499507,0.042413782,0.07557247866666666
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.17930381,0.54060936,0.5292711,0.41639475666666675
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0014951291,0.013622008,0.033583097,0.01623341136666667
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.4268647,0.28225458,0.011755176,0.2402914853333333
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.028242862,0.099718735,0.001551873,0.043171156666666675
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.0027067761,0.01686017,0.0028342283,0.0074670581333333335
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.011816661,0.10120474,0.03573286,0.04958475366666667
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.004870044,0.0061099487,0.010060477,0.0070134899
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.2742125,0.006874366,0.01319907,0.098095312
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.089300826,0.20564504,0.038292944,0.11107960333333333
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.002159998,0.003890877,0.005998314,0.004016396333333334
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.0037104597,0.002516918,0.00016778515,0.0021317209500000002
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.0065487167,0.004323128,7.770967e-06,0.003626538555666667
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.09487984,0.29620913,0.07485305,0.15531400666666664
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.04526622,0.00039401368,0.00017779361,0.01527934243
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,6.757555e-05,0.0004713453,0.19000119,0.06351337028333333
