file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8116385,0.8327119,0.78389794,0.7990128,0.806815285
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.42003208,0.26843074,0.23180124,0.19546542,0.27893237000000004
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9597631,0.96996963,0.99269825,0.9787178,0.975287195
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9613583,0.9622431,0.974256,0.9811623,0.9697549249999999
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9466852,0.9706334,0.9489512,0.97950774,0.961444385
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.20976302,0.33717942,0.23715809,0.26009604,0.2610491425
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.98150086,0.9597408,0.99197394,0.9631583,0.974093475
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04909416,0.04630608,0.13308676,0.33488965,0.14084416249999998
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97050595,0.97646546,0.9647898,0.96404016,0.9689503425
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.70350504,0.79641354,0.6200852,0.088446245,0.5521125062500001
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.46883312,0.8137802,0.6693283,0.74810255,0.6750110425
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.09500919,0.058302432,0.029541956,0.0006083875,0.045865491375
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0025779023,0.022950768,0.031968173,0.014572338,0.018017295325000002
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.026465585,0.04713754,0.07776393,0.016322572,0.041922406749999995
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0126466155,0.09563959,0.011739798,0.00219528,0.030555320874999996
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0007923425,0.05732377,0.0010091051,0.008127568,0.0168131964
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.10270126,0.28448936,0.03816747,0.42940354,0.2136904075
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.010652636,0.14985491,0.024229724,0.044481333,0.057304650750000005
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0817314,0.09471973,0.13500614,0.31600022,0.15686437250000002
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.17710568,0.12586555,0.02379891,0.105265856,0.108008999
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.058289554,0.20476572,0.032026682,0.11998099,0.1037657365
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.19977261,0.03288317,0.21404083,0.050528295,0.12430622624999998
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.008858878,0.09731045,0.0075488095,0.00084100396,0.028639785365000003
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0009669261,0.006716754,0.0019797338,0.002410152,0.0030183914750000003
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0033526674,0.08811773,0.025893254,0.030302372,0.03691650585
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9468801,0.989674,0.95474464,0.9367485,0.95701181
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.030117478,0.00812693,0.0023489906,0.054216173,0.0237023929
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.00072427443,0.0055068866,0.037232857,0.0009923753,0.0111140983325
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2829895,0.46756187,0.3197816,0.3162614,0.3466485925
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.75690234,0.54937905,0.5914748,0.6134768,0.6278082475
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8933968,0.9361213,0.9631426,0.97936624,0.943006735
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.97976905,0.9713082,0.99609214,0.99897456,0.9865359874999999
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.12834376,0.03147262,0.0138900755,0.005517055,0.044805877625
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.02288935,0.1967328,0.20818304,0.008316297,0.10903037175000002
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0031809895,0.023542617,0.0016680722,0.00050725514,0.007224733459999999
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.05277617,0.081073605,0.016363965,0.00095867034,0.037793102585
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.042192556,0.040762134,0.013232824,0.77379704,0.21749613850000002
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00865098,0.06368418,0.009245886,0.0031145539,0.021173899975
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0075799925,0.017194048,0.009219718,0.03055527,0.016137257125
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00013579022,0.0015310104,0.09230517,0.0073701325,0.025335525780000003
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.20164904,0.10089387,0.14590394,0.08918174,0.1344071475
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.007089071,0.016853983,0.012424037,0.14706357,0.04585766525
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.21685885,0.030426683,0.73333824,0.004473217,0.24627424750000002
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0016561775,0.02028741,0.03728718,0.2695275,0.082189566875
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.109824985,0.42838842,0.009683034,0.043203454,0.14777497325000002
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.5360089,0.57875055,0.15302178,0.33239093,0.40004304
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.420087,0.27184737,0.07321788,0.08216127,0.21182837999999998
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.64661753,0.38465357,0.16038536,0.023738382,0.3038487105
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.64994043,0.761946,0.686676,0.58766127,0.6715559249999999
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.002387718,0.004396492,0.0038942695,6.188338e-05,0.0026850907200000004
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.004418194,0.094187036,0.04067225,0.002914202,0.0355479205
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.109265275,0.17567742,0.5461676,0.06267098,0.22344531875
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.012074592,0.005500166,0.033120006,0.016486915,0.016795419750000002
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4807425,0.9093629,0.8980169,0.9320597,0.8050455
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62862307,0.66336477,0.87684923,0.77907634,0.7369783525
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96295786,0.97109276,0.961404,0.973796,0.9673126550000001
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.97287524,0.9446149,0.97807455,0.99162346,0.9717970375
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9714414,0.98531264,0.9941287,0.99830544,0.987297045
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.95982957,0.9934181,0.992859,0.9823912425000001
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9575864,0.9861536,0.992459,0.97982174
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9946089,0.98951507,0.9947096,0.9827110175
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.94438505,0.98374474,0.9972263,0.9714610975
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.9516654,0.990099,0.9954412,0.962566175
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9901155,0.9211576,0.9896047,0.968259325
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.92083055,0.9575091,0.89628065,0.9209758650000001
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.9196223,0.9696425,0.9992925,0.9619933625
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9850631,0.9977779,0.9970636,0.9929465075
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9444313,0.9675417,0.99063265,0.9623238875
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9941644,0.9939209,0.9931056,0.9915196500000001
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.0003371583,0.0027832983,0.18316944,0.048453464499999994
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9827756,0.98221266,0.9802281,0.97967234
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6164264,0.20829922,0.5436122,0.516330765
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.025215711,0.05740166,0.026437907,0.033263399
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.11191449,0.010313361,0.0020670905,0.041873092875000004
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.8832468,0.98887223,0.97509104,0.9338651800000001
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.4783114,0.06889707,0.121269144,0.2675075435
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.007365327,0.17200536,0.006469424,0.04864594925
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,0.0033513645,5.101981e-05,0.0015339982,0.0044538768775000005
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0003394058,8.993351e-05,0.00020634514,0.000170851442
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.6807485,0.5971985,0.16145267,0.5021108175
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0025759132,9.914668e-05,0.019704362,0.005724751245
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0026498793,0.00082134834,0.004816655,0.00440107966
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.10737916,0.002982212,0.005069213,0.03489512125
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.038928285,0.07501925,0.00046424425,0.030454676137499997
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.86217827,0.92421156,0.8727128,0.8773268200000001
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.8906371,0.8790644,0.8917414,0.8854835999999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.95458657,0.90700644,0.94983065,0.93325574
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.02386388,0.007224048,0.033199728,0.016435523025
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.80355906,0.7740219,0.75266516,0.7797020050000001
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,4.6661535e-05,0.0002493231,0.011756323,0.00301640888125
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.038790077,0.04345838,0.047599293,0.033976511075
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.0014400423,0.022069998,0.0028007645,0.0082280967
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.0072043287,0.011391694,0.017223332,0.00927622135
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.03710999,0.009004918,0.016015962,0.02121802875
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.26544836,0.7670315,0.6485201,0.5928871149999999
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.0878626,0.025041109,0.016321523,0.0601751455
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.83167547,0.868362,0.70457613,0.8088340749999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.257778,0.018351998,0.06731465,0.1188481495
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.1495674,0.047739435,0.1184462,0.09264475949999999
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.011125727,0.0925929,0.13983038,0.07270377025
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.09866332,0.027328612,0.03405065,0.100607418
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.15616968,0.45207492,0.25590837,0.233124405
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.034199312,0.0037638505,0.0039638323,0.0192144837
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.7945469,0.96579516,0.8261368,0.8371113649999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.5269755,0.39536932,0.4373202,0.43611690000000003
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.0032097264,0.051138703,0.0044345185,0.014791650175
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.0037055626,0.0019600845,0.0052159973,0.0027554181175
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.00055330497,0.0012532544,0.49585265,0.1244597142575
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.001224193,0.0018684346,0.5164968,0.13013028975
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.0224679,0.0010508858,0.047390025,0.0235275927
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.12019421,0.098995335,0.04486482,0.08104123725000001
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.0014181574,0.024438946,0.053471997,0.01985179973
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.9174777,0.4999268,0.9452166,0.7733888499999999
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.20655546,0.70595783,0.33182538,0.3238387775
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.004105217,0.009401596,0.05647827,0.02256951775
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.27548155,0.5629372,0.05893976,0.28710222249999995
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.015995167,0.026596941,0.009339495,0.01415729315
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.059413,0.014588445,0.054562256,0.03446540025
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.047274258,0.004617352,0.0103620915,0.021730680375000002
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.15179844,0.061650354,0.21892649,0.1195585975
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.024933053,0.014422365,0.11573125,0.03977508535
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.32671753,0.08154904,0.4693104,0.34818101749999997
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.018737534,0.007567856,0.19494063,0.07068580875
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.0637361,0.037654396,0.546791,0.17703550525
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.8428004,0.49252218,0.9110444,0.7592528624999999
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.055363543,0.049474746,0.0035854895,0.02820458675
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.9703973,0.97669274,0.6767004,0.897283085
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.028452188,0.15629259,0.03749475,0.06553564875000001
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.07843069,0.011495468,0.01734395,0.028066682599999997
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.7352871,0.86376274,0.8509396,0.82231031
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.0011869774,0.0019809296,0.027020931,0.008491567
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.124541394,0.6250971,0.6228854,0.371600561
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.0406632,0.0019130508,0.021974847,0.05140355195
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.16609253,0.15990555,0.030874934,0.14854015349999997
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.06919054,0.0020306595,0.047154207,0.060644135125000005
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9648833,0.9256732,0.9460137,0.945470625
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.68236405,0.41473994,0.5600567,0.6047535725000001
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.9750905,0.983529,0.97608256,0.9715175899999999
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.9469681,0.95261765,0.95288175,0.944487425
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9668086,0.94071764,0.95425713,0.9623882925
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9940257,0.99650514,0.97103494,0.989260495
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.9875075,0.98498225,0.9505021,0.9740382375
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.94951284,0.9985978,0.9975074,0.9772440499999999
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9880966,0.98797125,0.9834104,0.981896725
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.9743906,0.996311,0.9989643,0.9901827
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.87584513,0.89252883,0.97540444,0.92345236
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.9640466,0.94159734,0.99815327,0.9669687025
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.89004534,0.7184716,0.915442,0.831215625
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.97953117,0.98036367,0.99773693,0.9877793174999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.9867813,0.9676597,0.96904343,0.9750470825
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.97695017,0.994749,0.9941645,0.9877268575
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.97794527,0.9923448,0.94542944,0.9713394025
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.091016866,0.47742102,0.025893597,0.19769462325
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9547415,0.97867304,0.9485861,0.9577791099999999
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.9911635,0.98973304,0.9841309,0.9782803474999999
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.003115032,0.00046198865,0.0026476146,0.0063510450625
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.007744181,0.0002675453,0.00094726565,0.0022570237824999996
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.9658392,0.999435,0.96466666,0.9567475575
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.03698748,0.011800997,0.0061601517,0.035159418425000005
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.04450699,0.0059251795,0.0022802544,0.017174248975
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.01372782,0.10638485,0.017941913,0.04112765575
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.06769719,0.042849626,0.005010182,0.0313760895
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.14706175,0.017253624,0.00094946584,0.04559754871
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.97104204,0.9800314,0.9874187,0.976739385
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.19873194,0.44059092,0.010182222,0.2486794955
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.024358869,0.0010392715,0.0018725609,0.0069540357
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.18297502,0.04525017,0.19372958,0.13800224249999998
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.0036752336,0.005209259,0.0004938723,0.008744131975000001
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.24495536,0.012215586,0.31516486,0.1592226465
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.4461607,0.77581596,0.0746305,0.40509939
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.0041255294,0.00047415524,0.041756697,0.012016078135
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.022068119,0.058740783,0.0584982,0.119857988
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.01995861,0.04324378,0.0069088615,0.018949902975000002
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.0029300593,0.017815465,0.008304728,0.0072658721275
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.027009651,0.001295209,0.14569302,0.05101611825
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.35623473,0.19504802,0.11930908,0.17800038649999997
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.13886254,0.06299077,0.010235691,0.17445430774999998
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.5008579,0.69820505,0.43767223,0.57106337
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.8589252,0.90242046,0.95799583,0.9205950475
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.040768046,0.00057401945,0.030502396,0.020287628112499997
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.0063742045,0.00042668005,0.00095333013,0.0037817934199999995
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.0015623509,0.00035359853,0.0010585332,0.0019373865574999999
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.0035603498,0.00639708,0.21815078,0.057192846224999996
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.028188288,0.044335388,0.007873428,0.029008143500000003
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.78982633,0.9000601,0.7926698,0.8405317225000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.0037598673,0.029396072,0.004038018,0.010031319075
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.018491074,0.018502917,0.070427775,0.0273986876
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.007396521,0.0025049436,0.25408086,0.06914335490000001
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3586596,0.48351204,0.15862969,0.3366104
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0032105702,0.015807237,0.0030498828,0.005824535225
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.000170638,7.522511e-05,0.054398365,0.013668181517
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.03065678,0.014280122,0.0003161601,0.018001543025
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.092892334,0.41607574,0.0013277017,0.132183717675
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0038145613,0.010101338,0.006804866,0.013932368825
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.72672015,0.089328304,0.03193565,0.428183116
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.5573997,0.037837654,0.48012304,0.30477504600000005
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.01098631,0.004864286,0.012067898,0.0361829975
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.14207052,0.079905555,0.015819237,0.08357360675
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.07238202,0.0077307196,0.0008798761,0.031353377425
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.2285268,0.45113334,0.36338723,0.3330217225
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.10961309,0.14356098,0.06559535,0.1215944175
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.026845193,0.0006036073,0.0022197415,0.0359180817
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.14626034,0.34656197,0.042483643,0.14351883324999998
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.29584566,0.66492915,0.14911874,0.33179527249999996
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.27326038,0.078258984,0.07978692,0.166588656
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.22040747,0.18688752,0.09918919,0.1635045325
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.013381374,0.04006773,0.03768438,0.030507594250000002
